update_date,update_time,County,Positive_Cases,Deaths,Tested,NOFO_Region,Metro_Area
05-06-2020,15:43,McHenry,814,42,4576,Collar,Chicago
05-06-2020,15:43,McLean,108,3,3052,North Central,Bloomington
05-06-2020,15:43,Menard,16,0,224,Central,Springfield
05-06-2020,15:43,Mercer,10,0,163,Northwest,Davenport
05-06-2020,15:43,Monroe,74,11,284,Southwest Central,St_Louis
05-06-2020,15:43,Montgomery,33,1,592,Central,
05-06-2020,15:43,Morgan,26,1,467,Central,
05-06-2020,15:43,Moultrie,6,0,80,Southeast Central,
05-06-2020,15:43,Ogle,137,1,1315,Northern,
05-06-2020,15:43,Out Of State,68,4,986,Out Of State,
05-06-2020,15:43,Peoria,126,4,2651,North Central,Peoria
05-06-2020,15:43,Perry,35,0,381,Southern,
05-06-2020,15:43,Piatt,7,0,242,Northeast Central,Champaign-Urbana
05-06-2020,15:43,Pike,1,0,91,West Central,
05-06-2020,15:43,Pulaski,23,0,82,Southern,
05-06-2020,15:43,Randolph,203,2,958,Southern,
05-06-2020,15:43,Richland,3,0,360,Southeast Central,
05-06-2020,15:43,Rock Island,465,14,1997,Northwest,Davenport
05-06-2020,15:43,Saline,4,0,226,Southern,
05-06-2020,15:43,Sangamon,231,14,4318,Central,Springfield
05-06-2020,15:43,Schuyler,2,0,111,West Central,
05-06-2020,15:43,Shelby,10,1,121,Central,
05-06-2020,15:43,St. Clair,601,42,3068,Southwest Central,St_Louis
05-06-2020,15:43,Stark,1,0,43,North Central,Peoria
05-06-2020,15:43,Stephenson,72,0,436,Northern,
05-06-2020,15:43,Tazewell,53,3,1910,North Central,Peoria
05-06-2020,15:43,Unassigned,105,0,7299,Unassigned,
05-06-2020,15:43,Union,48,1,348,Southern,
05-06-2020,15:43,Vermilion,22,1,860,Northeast Central,Danville
05-06-2020,15:43,Wabash,1,0,144,Southern,
05-06-2020,15:43,Warren,88,0,285,West Central,
05-06-2020,15:43,Washington,15,0,187,Southwest Central,
05-06-2020,15:43,Wayne,2,0,173,Southern,
05-06-2020,15:43,White,2,0,171,Southern,
05-06-2020,15:43,Whiteside,98,6,1116,Northwest,
05-06-2020,15:43,Will,3332,189,17234,Collar,Chicago
05-06-2020,15:43,Williamson,40,0,1008,Southern,Carbondale-Marion
05-06-2020,15:43,Winnebago,696,20,4835,Northern,Rockford
05-06-2020,15:43,Woodford,15,1,388,North Central,Peoria
05-05-2020,14:45,Illinois,65962,2838,346286,Illinois,Illinois
05-05-2020,14:45,Adams,40,1,1381,West Central,
05-05-2020,14:45,Alexander,4,0,48,Southern,Cape_Girardeau
05-05-2020,14:45,Bond,7,1,139,Southwest Central,St_Louis
05-05-2020,14:45,Boone,146,10,602,Northern,Rockford
05-05-2020,14:45,Brown,2,0,40,West Central,
05-05-2020,14:45,Bureau,12,1,309,Northwest,
05-05-2020,14:45,Calhoun,1,0,29,Southwest Central,St_Louis
05-05-2020,14:45,Carroll,10,2,87,Northwest,
05-05-2020,14:45,Cass,42,0,434,Central,
05-05-2020,14:45,Champaign,212,6,3835,Northeast Central,Champaign-Urbana
05-05-2020,14:45,Chicago,26606,1068,108872,Chicago,Chicago
05-05-2020,14:45,Christian,28,4,394,Central,
05-05-2020,14:45,Clark,5,0,101,Southeast Central,
05-05-2020,14:45,Clay,2,0,133,Southeast Central,
05-05-2020,14:45,Clinton,115,7,529,Southwest Central,St_Louis
05-05-2020,14:45,Coles,22,1,393,Southeast Central,
05-05-2020,14:45,Cook,18617,854,86056,Suburban,Chicago
05-05-2020,14:45,Crawford,8,0,182,Southeast Central,
05-05-2020,14:45,Cumberland,4,0,64,Southeast Central,
05-05-2020,14:45,De Witt,3,0,233,North Central,Bloomington
05-05-2020,14:45,DeKalb,132,1,1141,Northern,Elgin
05-05-2020,14:45,Douglas,20,0,246,Northeast Central,
05-05-2020,14:45,DuPage,3918,207,21081,Collar,Chicago
05-05-2020,14:45,Effingham,5,1,146,Southeast Central,
05-05-2020,14:45,Fayette,16,2,167,Southeast Central,
05-05-2020,14:45,Ford,11,1,193,Northeast Central,Champaign-Urbana
05-05-2020,14:45,Franklin,10,0,566,Southern,
05-05-2020,14:45,Fulton,3,0,193,North Central,
05-05-2020,14:45,Gallatin,2,0,46,Southern,
05-05-2020,14:45,Greene,3,0,115,Central,
05-05-2020,14:45,Grundy,47,0,697,Collar,Chicago
05-05-2020,14:45,Hamilton,2,0,69,Southern,
05-05-2020,14:45,Hancock,9,0,253,West Central,
05-05-2020,14:45,Hardin,1,0,20,Southern,
05-05-2020,14:45,Henderson,4,0,69,West Central,
05-05-2020,14:45,Henry,53,0,624,Northwest,Davenport
05-05-2020,14:45,Iroquois,47,1,349,Northeast Central,
05-05-2020,14:45,Jackson,146,9,902,Southern,Carbondale-Marion
05-05-2020,14:45,Jasper,48,5,238,Southeast Central,
05-05-2020,14:45,Jefferson,86,15,679,Southern,
05-05-2020,14:45,Jersey,14,1,121,Southwest Central,St_Louis
05-05-2020,14:45,Jo Daviess,14,0,267,Northwest,
05-05-2020,14:45,Johnson,4,0,93,Southern,
05-05-2020,14:45,Kane,2206,65,8909,Collar,Elgin
05-05-2020,14:45,Kankakee,393,27,3039,Collar,Kankakee
05-05-2020,14:45,Kendall,334,9,1678,Collar,Chicago
05-05-2020,14:45,Knox,56,0,706,West Central,
05-05-2020,14:45,Lake,4370,151,15796,Collar,Lake
05-05-2020,14:45,LaSalle,69,1,1327,Northwest,
05-05-2020,14:45,Lawrence,3,0,152,Southeast Central,
05-05-2020,14:45,Lee,41,0,572,Northwest,
05-05-2020,14:45,Livingston,23,1,449,North Central,
05-05-2020,14:45,Logan,7,0,450,Central,
05-05-2020,14:45,Macon,126,13,1151,Central,Decatur
05-05-2020,14:45,Macoupin,36,1,667,Central,St_Louis
05-05-2020,14:45,Madison,369,27,2199,Southwest Central,St_Louis
05-05-2020,14:45,Marion,36,0,676,Southeast Central,
05-05-2020,14:45,Marshall,4,0,83,North Central,Peoria
05-05-2020,14:45,Mason,14,0,163,North Central,
05-05-2020,14:45,Massac,4,0,88,Southern,
05-05-2020,14:45,McDonough,37,2,328,West Central,
05-05-2020,14:45,McHenry,802,40,4335,Collar,Chicago
05-05-2020,14:45,McLean,103,3,2927,North Central,Bloomington
05-05-2020,14:45,Menard,15,0,211,Central,Springfield
05-05-2020,14:45,Mercer,10,0,157,Northwest,Davenport
05-05-2020,14:45,Monroe,74,11,283,Southwest Central,St_Louis
05-05-2020,14:45,Montgomery,30,1,430,Central,
05-05-2020,14:45,Morgan,26,1,433,Central,
05-05-2020,14:45,Moultrie,6,0,77,Southeast Central,
05-05-2020,14:45,Ogle,133,1,1300,Northern,
05-05-2020,14:45,Out Of State,73,4,924,Out Of State,
05-05-2020,14:45,Peoria,113,3,2461,North Central,Peoria
05-05-2020,14:45,Perry,32,0,352,Southern,
05-05-2020,14:45,Piatt,7,0,226,Northeast Central,Champaign-Urbana
05-05-2020,14:45,Pike,1,0,86,West Central,
05-05-2020,14:45,Pulaski,20,0,70,Southern,
05-05-2020,14:45,Randolph,183,2,909,Southern,
05-05-2020,14:45,Richland,3,0,358,Southeast Central,
05-05-2020,14:45,Rock Island,454,12,1936,Northwest,Davenport
05-05-2020,14:45,Saline,4,0,216,Southern,
05-05-2020,14:45,Sangamon,216,14,4057,Central,Springfield
05-05-2020,14:45,Schuyler,2,0,104,West Central,
05-05-2020,14:45,Shelby,10,1,116,Central,
05-05-2020,14:45,St. Clair,579,41,3009,Southwest Central,St_Louis
05-05-2020,14:45,Stark,1,0,41,North Central,Peoria
05-05-2020,14:45,Stephenson,70,0,411,Northern,
05-05-2020,14:45,Tazewell,48,3,1806,North Central,Peoria
05-05-2020,14:45,Unassigned,236,0,6678,Unassigned,
05-05-2020,14:45,Union,32,1,308,Southern,
05-05-2020,14:45,Vermilion,23,1,825,Northeast Central,Danville
05-05-2020,14:45,Wabash,1,0,144,Southern,
05-05-2020,14:45,Warren,85,0,276,West Central,
05-05-2020,14:45,Washington,14,0,182,Southwest Central,
05-05-2020,14:45,Wayne,2,0,167,Southern,
05-05-2020,14:45,White,2,0,166,Southern,
05-05-2020,14:45,Whiteside,94,6,1093,Northwest,
05-05-2020,14:45,Will,3150,178,16436,Collar,Chicago
05-05-2020,14:45,Williamson,37,0,963,Southern,Carbondale-Marion
05-05-2020,14:45,Winnebago,649,19,4562,Northern,Rockford
05-05-2020,14:45,Woodford,13,1,368,North Central,Peoria
05-04-2020,22:16,Illinois,63840,2662,333147,Illinois,Illinois
05-04-2020,22:16,Adams,40,1,1310,West Central,
05-04-2020,22:16,Alexander,4,0,48,Southern,Cape_Girardeau
05-04-2020,22:16,Bond,6,1,138,Southwest Central,St_Louis
05-04-2020,22:16,Boone,144,10,579,Northern,Rockford
05-04-2020,22:16,Brown,2,0,40,West Central,
05-04-2020,22:16,Bureau,12,0,253,Northwest,
05-04-2020,22:16,Calhoun,1,0,29,Southwest Central,St_Louis
05-04-2020,22:16,Carroll,10,2,81,Northwest,
05-04-2020,22:16,Cass,40,0,426,Central,
05-04-2020,22:16,Champaign,182,6,3724,Northeast Central,Champaign-Urbana
05-04-2020,22:16,Chicago,25805,1021,104885,Chicago,Chicago
05-04-2020,22:16,Christian,28,4,380,Central,
05-04-2020,22:16,Clark,5,0,100,Southeast Central,
05-04-2020,22:16,Clay,2,0,130,Southeast Central,
05-04-2020,22:16,Clinton,114,5,526,Southwest Central,St_Louis
05-04-2020,22:16,Coles,22,1,386,Southeast Central,
05-04-2020,22:16,Cook,17910,781,83266,Suburban,Chicago
05-04-2020,22:16,Crawford,8,0,178,Southeast Central,
05-04-2020,22:16,Cumberland,4,0,63,Southeast Central,
05-04-2020,22:16,De Witt,3,0,223,North Central,Bloomington
05-04-2020,22:16,DeKalb,130,1,1073,Northern,Elgin
05-04-2020,22:16,Douglas,20,0,237,Northeast Central,
05-04-2020,22:16,DuPage,3803,196,20284,Collar,Chicago
05-04-2020,22:16,Effingham,5,1,143,Southeast Central,
05-04-2020,22:16,Fayette,16,2,167,Southeast Central,
05-04-2020,22:16,Ford,9,1,184,Northeast Central,Champaign-Urbana
05-04-2020,22:16,Franklin,9,0,565,Southern,
05-04-2020,22:16,Fulton,4,1,183,North Central,
05-04-2020,22:16,Gallatin,2,0,45,Southern,
05-04-2020,22:16,Greene,3,0,112,Central,
05-04-2020,22:16,Grundy,46,0,683,Collar,Chicago
05-04-2020,22:16,Hamilton,2,0,69,Southern,
05-04-2020,22:16,Hancock,9,0,230,West Central,
05-04-2020,22:16,Hardin,1,0,18,Southern,
05-04-2020,22:16,Henderson,4,0,65,West Central,
05-04-2020,22:16,Henry,53,0,598,Northwest,Davenport
05-04-2020,22:16,Iroquois,42,1,331,Northeast Central,
05-04-2020,22:16,Jackson,140,9,898,Southern,Carbondale-Marion
05-04-2020,22:16,Jasper,48,5,238,Southeast Central,
05-04-2020,22:16,Jefferson,87,15,676,Southern,
05-04-2020,22:16,Jersey,14,1,121,Southwest Central,St_Louis
05-04-2020,22:16,Jo Daviess,14,0,261,Northwest,
05-04-2020,22:16,Johnson,4,0,93,Southern,
05-04-2020,22:16,Kane,2115,57,8441,Collar,Elgin
05-04-2020,22:16,Kankakee,383,25,2961,Collar,Kankakee
05-04-2020,22:16,Kendall,326,6,1612,Collar,Chicago
05-04-2020,22:16,Knox,56,0,679,West Central,
05-04-2020,22:16,Lake,4252,151,15427,Collar,Lake
05-04-2020,22:16,LaSalle,70,1,1027,Northwest,
05-04-2020,22:16,Lawrence,4,0,149,Southeast Central,
05-04-2020,22:16,Lee,25,0,555,Northwest,
05-04-2020,22:16,Livingston,23,1,437,North Central,
05-04-2020,22:16,Logan,7,0,438,Central,
05-04-2020,22:16,Macon,124,13,1116,Central,Decatur
05-04-2020,22:16,Macoupin,34,0,653,Central,St_Louis
05-04-2020,22:16,Madison,365,26,2160,Southwest Central,St_Louis
05-04-2020,22:16,Marion,35,0,671,Southeast Central,
05-04-2020,22:16,Marshall,4,0,80,North Central,Peoria
05-04-2020,22:16,Mason,14,0,156,North Central,
05-04-2020,22:16,Massac,4,0,88,Southern,
05-04-2020,22:16,McDonough,36,1,287,West Central,
05-04-2020,22:16,McHenry,790,38,4103,Collar,Chicago
05-04-2020,22:16,McLean,103,3,2826,North Central,Bloomington
05-04-2020,22:16,Menard,14,0,208,Central,Springfield
05-04-2020,22:16,Mercer,10,0,149,Northwest,Davenport
05-04-2020,22:16,Monroe,73,12,282,Southwest Central,St_Louis
05-04-2020,22:16,Montgomery,29,1,418,Central,
05-04-2020,22:16,Morgan,24,1,424,Central,
05-04-2020,22:16,Moultrie,5,0,73,Southeast Central,
05-04-2020,22:16,Ogle,132,1,1264,Northern,
05-04-2020,22:16,Out Of State,63,3,906,Out Of State,
05-04-2020,22:16,Peoria,107,3,2391,North Central,Peoria
05-04-2020,22:16,Perry,34,0,349,Southern,
05-04-2020,22:16,Piatt,7,0,221,Northeast Central,Champaign-Urbana
05-04-2020,22:16,Pike,1,0,84,West Central,
05-04-2020,22:16,Pulaski,20,0,70,Southern,
05-04-2020,22:16,Randolph,182,1,907,Southern,
05-04-2020,22:16,Richland,3,0,356,Southeast Central,
05-04-2020,22:16,Rock Island,452,9,1813,Northwest,Davenport
05-04-2020,22:16,Saline,4,0,212,Southern,
05-04-2020,22:16,Sangamon,212,11,4008,Central,Springfield
05-04-2020,22:16,Schuyler,1,0,102,West Central,
05-04-2020,22:16,Shelby,10,1,113,Central,
05-04-2020,22:16,St. Clair,551,34,2986,Southwest Central,St_Louis
05-04-2020,22:16,Stark,1,0,39,North Central,Peoria
05-04-2020,22:16,Stephenson,71,0,378,Northern,
05-04-2020,22:16,Tazewell,45,3,1769,North Central,Peoria
05-04-2020,22:16,Unassigned,214,0,6402,Unassigned,
05-04-2020,22:16,Union,30,0,307,Southern,
05-04-2020,22:16,Vermilion,21,1,785,Northeast Central,Danville
05-04-2020,22:16,Wabash,1,0,142,Southern,
05-04-2020,22:16,Warren,85,0,265,West Central,
05-04-2020,22:16,Washington,13,0,182,Southwest Central,
05-04-2020,22:16,Wayne,2,0,166,Southern,
05-04-2020,22:16,White,2,0,166,Southern,
05-04-2020,22:16,Whiteside,92,6,1063,Northwest,
05-04-2020,22:16,Will,3066,169,15922,Collar,Chicago
05-04-2020,22:16,Williamson,35,0,957,Southern,Carbondale-Marion
05-04-2020,22:16,Winnebago,638,18,4399,Northern,Rockford
05-04-2020,22:16,Woodford,13,1,363,North Central,Peoria
05-03-2020,14:45,Illinois,61499,2618,319313,Illinois,Illinois
05-03-2020,14:45,Chicago,24864,1009,100989,Chicago,Chicago
05-03-2020,14:45,Adams,40,1,1281,West Central,
05-03-2020,14:45,Alexander,4,0,47,Southern,Cape_Girardeau
05-03-2020,14:45,Bond,6,1,136,Southwest Central,St_Louis
05-03-2020,14:45,Boone,138,11,544,Northern,Rockford
05-03-2020,14:45,Brown,1,0,36,West Central,
05-03-2020,14:45,Bureau,12,0,249,Northwest,
05-03-2020,14:45,Calhoun,1,0,29,Southwest Central,St_Louis
05-03-2020,14:45,Carroll,10,2,79,Northwest,
05-03-2020,14:45,Cass,40,0,401,Central,
05-03-2020,14:45,Champaign,177,6,3591,Northeast Central,Champaign-Urbana
05-03-2020,14:45,Christian,28,4,372,Central,
05-03-2020,14:45,Clark,5,0,99,Southeast Central,
05-03-2020,14:45,Clay,2,0,128,Southeast Central,
05-03-2020,14:45,Clinton,112,5,514,Southwest Central,St_Louis
05-03-2020,14:45,Coles,22,1,376,Southeast Central,
05-03-2020,14:45,Cook,17460,777,79798,Suburban,Chicago
05-03-2020,14:45,Crawford,10,0,178,Southeast Central,
05-03-2020,14:45,Cumberland,3,0,62,Southeast Central,
05-03-2020,14:45,DeKalb,125,1,1026,Northern,Elgin
05-03-2020,14:45,De Witt,3,0,220,North Central,Bloomington
05-03-2020,14:45,Douglas,20,0,231,Northeast Central,
05-03-2020,14:45,DuPage,3611,192,19564,Collar,Chicago
05-03-2020,14:45,Effingham,6,1,138,Southeast Central,
05-03-2020,14:45,Fayette,16,2,165,Southeast Central,
05-03-2020,14:45,Ford,9,1,182,Northeast Central,Champaign-Urbana
05-03-2020,14:45,Franklin,10,0,561,Southern,
05-03-2020,14:45,Fulton,3,0,168,North Central,
05-03-2020,14:45,Gallatin,2,0,44,Southern,
05-03-2020,14:45,Greene,3,0,108,Central,
05-03-2020,14:45,Grundy,43,0,666,Collar,Chicago
05-03-2020,14:45,Hamilton,2,0,67,Southern,
05-03-2020,14:45,Hancock,8,0,221,West Central,
05-03-2020,14:45,Hardin,1,0,18,Southern,
05-03-2020,14:45,Henderson,5,0,57,West Central,
05-03-2020,14:45,Henry,50,0,588,Northwest,Davenport
05-03-2020,14:45,Iroquois,38,0,316,Northeast Central,
05-03-2020,14:45,Jackson,139,9,887,Southern,Carbondale-Marion
05-03-2020,14:45,Jasper,45,5,236,Southeast Central,
05-03-2020,14:45,Jefferson,86,15,663,Southern,
05-03-2020,14:45,Jersey,13,1,119,Southwest Central,St_Louis
05-03-2020,14:45,Jo Daviess,13,0,256,Northwest,
05-03-2020,14:45,Johnson,4,0,91,Southern,
05-03-2020,14:45,Kane,1935,57,7983,Collar,Elgin
05-03-2020,14:45,Kankakee,358,26,2813,Collar,Kankakee
05-03-2020,14:45,Kendall,305,6,1553,Collar,Chicago
05-03-2020,14:45,Knox,51,0,649,West Central,
05-03-2020,14:45,Lake,4161,145,14832,Collar,Lake
05-03-2020,14:45,LaSalle,67,1,999,Northwest,
05-03-2020,14:45,Lawrence,4,0,149,Southeast Central,
05-03-2020,14:45,Lee,25,0,554,Northwest,
05-03-2020,14:45,Livingston,24,1,429,North Central,
05-03-2020,14:45,Logan,7,0,418,Central,
05-03-2020,14:45,McDonough,35,1,275,West Central,
05-03-2020,14:45,McHenry,738,37,3947,Collar,Chicago
05-03-2020,14:45,McLean,99,3,2807,North Central,Bloomington
05-03-2020,14:45,Macon,122,12,1080,Central,Decatur
05-03-2020,14:45,Macoupin,32,0,632,Central,St_Louis
05-03-2020,14:45,Madison,365,24,2011,Southwest Central,St_Louis
05-03-2020,14:45,Marion,34,0,648,Southeast Central,
05-03-2020,14:45,Marshall,4,0,77,North Central,Peoria
05-03-2020,14:45,Mason,13,0,144,North Central,
05-03-2020,14:45,Massac,4,0,88,Southern,
05-03-2020,14:45,Menard,15,0,192,Central,Springfield
05-03-2020,14:45,Mercer,8,0,145,Northwest,Davenport
05-03-2020,14:45,Monroe,75,11,278,Southwest Central,St_Louis
05-03-2020,14:45,Montgomery,28,1,411,Central,
05-03-2020,14:45,Morgan,24,1,391,Central,
05-03-2020,14:45,Moultrie,5,0,72,Southeast Central,
05-03-2020,14:45,Ogle,129,1,1242,Northern,
05-03-2020,14:45,Peoria,106,3,2221,North Central,Peoria
05-03-2020,14:45,Perry,34,0,336,Southern,
05-03-2020,14:45,Piatt,7,0,216,Northeast Central,Champaign-Urbana
05-03-2020,14:45,Pike,1,0,79,West Central,
05-03-2020,14:45,Pulaski,20,0,70,Southern,
05-03-2020,14:45,Randolph,179,1,887,Southern,
05-03-2020,14:45,Richland,3,0,356,Southeast Central,
05-03-2020,14:45,Rock Island,436,9,1760,Northwest,Davenport
05-03-2020,14:45,St. Clair,537,33,2853,Southwest Central,St_Louis
05-03-2020,14:45,Saline,4,0,205,Southern,
05-03-2020,14:45,Sangamon,208,11,3724,Central,Springfield
05-03-2020,14:45,Schuyler,1,0,101,West Central,
05-03-2020,14:45,Shelby,10,1,107,Central,
05-03-2020,14:45,Stark,1,0,37,North Central,Peoria
05-03-2020,14:45,Stephenson,63,0,362,Northern,
05-03-2020,14:45,Tazewell,47,3,1797,North Central,Peoria
05-03-2020,14:45,Unassigned,257,0,0,Unassigned,
05-03-2020,14:45,Union,28,0,304,Southern,
05-03-2020,14:45,Vermilion,18,1,767,Northeast Central,Danville
05-03-2020,14:45,Wabash,1,0,142,Southern,
05-03-2020,14:45,Warren,78,0,255,West Central,
05-03-2020,14:45,Washington,13,0,175,Southwest Central,
05-03-2020,14:45,Wayne,2,0,166,Southern,
05-03-2020,14:45,White,2,0,164,Southern,
05-03-2020,14:45,Whiteside,92,6,1054,Northwest,
05-03-2020,14:45,Will,2868,162,15405,Collar,Chicago
05-03-2020,14:45,Williamson,34,0,947,Southern,Carbondale-Marion
05-03-2020,14:45,Winnebago,579,16,3996,Northern,Rockford
05-03-2020,14:45,Woodford,13,1,353,North Central,Peoria
05-02-2020,23:28,Illinois,58505,2559,299896,Illinois,Illinois
05-02-2020,23:28,Chicago,23616,978,94563,Chicago,Chicago
05-02-2020,23:28,Adams,40,1,1233,West Central,
05-02-2020,23:28,Alexander,4,0,47,Southern,Cape_Girardeau
05-02-2020,23:28,Bond,6,1,115,Southwest Central,St_Louis
05-02-2020,23:28,Boone,129,11,489,Northern,Rockford
05-02-2020,23:28,Brown,1,0,34,West Central,
05-02-2020,23:28,Bureau,11,0,232,Northwest,
05-02-2020,23:28,Calhoun,1,0,27,Southwest Central,St_Louis
05-02-2020,23:28,Carroll,9,2,73,Northwest,
05-02-2020,23:28,Cass,40,0,362,Central,
05-02-2020,23:28,Champaign,156,6,3407,Northeast Central,Champaign-Urbana
05-02-2020,23:28,Christian,28,4,331,Central,
05-02-2020,23:28,Clark,6,0,95,Southeast Central,
05-02-2020,23:28,Clay,2,0,118,Southeast Central,
05-02-2020,23:28,Clinton,110,5,494,Southwest Central,St_Louis
05-02-2020,23:28,Coles,22,1,367,Southeast Central,
05-02-2020,23:28,Cook,16611,765,75742,Suburban,Chicago
05-02-2020,23:28,Crawford,10,0,169,Southeast Central,
05-02-2020,23:28,Cumberland,3,0,59,Southeast Central,
05-02-2020,23:28,DeKalb,114,1,976,Northern,Elgin
05-02-2020,23:28,De Witt,3,0,186,North Central,Bloomington
05-02-2020,23:28,Douglas,19,0,218,Northeast Central,
05-02-2020,23:28,DuPage,3432,188,18377,Collar,Chicago
05-02-2020,23:28,Effingham,6,1,132,Southeast Central,
05-02-2020,23:28,Fayette,16,2,160,Southeast Central,
05-02-2020,23:28,Ford,9,1,177,Northeast Central,Champaign-Urbana
05-02-2020,23:28,Franklin,9,0,520,Southern,
05-02-2020,23:28,Fulton,3,0,157,North Central,
05-02-2020,23:28,Gallatin,2,0,42,Southern,
05-02-2020,23:28,Greene,3,0,99,Central,
05-02-2020,23:28,Grundy,41,0,635,Collar,Chicago
05-02-2020,23:28,Hamilton,2,0,60,Southern,
05-02-2020,23:28,Hancock,8,0,211,West Central,
05-02-2020,23:28,Hardin,1,0,18,Southern,
05-02-2020,23:28,Henderson,5,0,55,West Central,
05-02-2020,23:28,Henry,50,0,551,Northwest,Davenport
05-02-2020,23:28,Iroquois,37,0,300,Northeast Central,
05-02-2020,23:28,Jackson,125,9,758,Southern,Carbondale-Marion
05-02-2020,23:28,Jasper,45,5,210,Southeast Central,
05-02-2020,23:28,Jefferson,84,14,611,Southern,
05-02-2020,23:28,Jersey,13,1,116,Southwest Central,St_Louis
05-02-2020,23:28,Jo Daviess,13,0,252,Northwest,
05-02-2020,23:28,Johnson,4,0,81,Southern,
05-02-2020,23:28,Kane,1803,54,7353,Collar,Elgin
05-02-2020,23:28,Kankakee,358,26,2713,Collar,Kankakee
05-02-2020,23:28,Kendall,291,6,1491,Collar,Chicago
05-02-2020,23:28,Knox,51,0,629,West Central,
05-02-2020,23:28,Lake,3975,141,14108,Collar,Lake
05-02-2020,23:28,LaSalle,65,1,960,Northwest,
05-02-2020,23:28,Lawrence,3,0,142,Southeast Central,
05-02-2020,23:28,Lee,23,0,507,Northwest,
05-02-2020,23:28,Livingston,21,1,421,North Central,
05-02-2020,23:28,Logan,7,0,359,Central,
05-02-2020,23:28,McDonough,26,1,245,West Central,
05-02-2020,23:28,McHenry,693,38,3735,Collar,Chicago
05-02-2020,23:28,McLean,99,3,2744,North Central,Bloomington
05-02-2020,23:28,Macon,119,12,1032,Central,Decatur
05-02-2020,23:28,Macoupin,32,0,593,Central,St_Louis
05-02-2020,23:28,Madison,337,22,1814,Southwest Central,St_Louis
05-02-2020,23:28,Marion,34,0,594,Southeast Central,
